,id,oa_type,is_oa,has_pure_entry,year,itemtype,faculty
9384,15403,green,True,True,2020,journal-article,MS3 | ET
9385,15404,hybrid,True,True,2020,journal-article,ET
9386,15405,green,True,True,2020,journal-article,TNW
9387,15406,green,True,True,2020,journal-article,ET
9388,15407,hybrid,True,True,2020,journal-article,ET
9389,15408,hybrid,True,True,2020,journal-article,ET
9390,15410,hybrid,True,True,2020,journal-article,ET
9391,15435,gold,True,False,2020,journal-article,ET
9392,15436,gold,True,True,2020,journal-article,CES | BMS
9393,15459,green,True,True,2020,journal-article,ET
9394,15475,green,True,True,2020,journal-article,TNW
9395,15476,hybrid,True,True,2020,journal-article,EEMCS
9396,15482,green,True,True,2020,journal-article,ET
9397,15521,bronze,True,True,2020,journal-article,Faculty of Science and Technology | EEMCS
9398,15522,bronze,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9399,15523,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9400,15524,hybrid,True,True,2020,journal-article,TNW
9401,15525,hybrid,True,True,2020,journal-article,TNW | ITC
9402,15526,green,True,True,2020,journal-article,Faculty of Science and Technology | EEMCS
9403,15596,hybrid,True,True,2020,journal-article,TNW
9404,15597,hybrid,True,True,2020,journal-article,
9405,15598,hybrid,True,True,2020,journal-article,TNW
9406,15642,hybrid,True,True,2020,journal-article,ET
9407,15643,green,True,True,2020,journal-article,ET
9408,15658,gold,True,True,2020,journal-article,ET
9409,15661,gold,True,True,2020,journal-article,TNW | EEMCS
9410,15667,hybrid,True,True,2020,journal-article,TNW
9411,15670,green,True,True,2020,journal-article,BMS
9412,15672,hybrid,True,True,2020,journal-article,TNW | EEMCS
9413,15674,hybrid,True,True,2020,journal-article,"TNW | Faculty of Science and Technology | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9414,15687,hybrid,True,True,2020,journal-article,BMS
9415,15701,bronze,True,True,2020,journal-article,BMS
9416,15708,green,True,True,2020,journal-article,BMS
9417,15709,closed,False,True,2020,journal-article,BMS
9418,15710,closed,False,True,2020,journal-article,BMS
9419,15711,closed,False,False,2020,journal-article,
9420,15712,closed,False,True,2020,journal-article,BMS
9421,15713,closed,False,True,2020,journal-article,BMS
9422,15714,green,True,True,2020,journal-article,EEMCS | BMS
9423,38664,closed,False,True,2020,journal-article,BMS
9424,15715,green,True,True,2020,journal-article,TNW
9425,15732,bronze,True,True,2020,journal-article,ET | BMS
9426,15733,green,True,True,2020,journal-article,BMS
9427,15761,green,True,True,2020,journal-article,EEMCS | GA
9428,15762,green,True,True,2020,journal-article,EEMCS
9429,15785,gold,True,False,2020,journal-article,
9430,15786,gold,True,False,2020,journal-article,
9431,15787,gold,True,True,2020,journal-article,
9432,15788,gold,True,True,2020,journal-article,CES | ET
9433,15912,hybrid,True,True,2020,journal-article,TNW
9434,15941,hybrid,True,True,2020,journal-article,TNW
9435,15942,hybrid,True,True,2020,journal-article,TNW
9436,15943,green,True,True,2020,journal-article,TNW
9437,15944,hybrid,True,True,2020,journal-article,TNW
9438,15945,green,True,True,2020,journal-article,TNW | ITC
9439,15946,hybrid,True,True,2020,journal-article,TNW | ITC
9440,15947,hybrid,True,True,2020,journal-article,TNW | ITC
9441,15948,green,True,True,2020,journal-article,TNW
9442,15949,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS | BMS
9443,38670,hybrid,True,True,2020,journal-article,TNW
9444,15950,hybrid,True,True,2020,journal-article,TNW
9445,15951,hybrid,True,True,2020,journal-article,TNW
9446,15952,green,True,True,2020,journal-article,TNW
9447,15953,hybrid,True,True,2020,journal-article,TNW
9448,15954,green,True,True,2020,journal-article,TNW
9449,15955,green,True,True,2020,journal-article,TNW
9450,15956,green,True,True,2020,journal-article,TNW
9451,15958,hybrid,True,True,2020,journal-article,TNW
9452,15959,hybrid,True,True,2020,journal-article,TNW
9453,15960,hybrid,True,True,2020,journal-article,TNW
9454,15964,hybrid,True,True,2020,journal-article,TNW
9455,16072,bronze,True,True,2020,journal-article,BMS
9456,16073,bronze,True,False,2020,journal-article,
9457,16083,closed,False,True,2020,journal-article,BMS
9458,16089,hybrid,True,True,2020,journal-article,BMS
9459,16104,hybrid,True,True,2020,journal-article,
9460,16583,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9461,16589,closed,False,False,2020,journal-article,
9462,16595,hybrid,True,True,2020,journal-article,TNW
9463,16596,hybrid,True,True,2020,journal-article,TNW | EEMCS | BMS
9464,16597,green,True,True,2020,journal-article,
9465,16598,hybrid,True,True,2020,journal-article,ET
9466,16599,hybrid,True,True,2020,journal-article,TNW | EEMCS | 4TU-HTM
9467,16600,hybrid,True,True,2020,journal-article,TNW
9468,16689,green,True,True,2020,journal-article,TNW | EEMCS
9469,16196,hybrid,True,True,2020,journal-article,EEMCS
9470,16197,hybrid,True,True,2020,journal-article,EEMCS | FIN
9471,16198,hybrid,True,True,2020,journal-article,TNW
9472,38694,hybrid,True,True,2020,journal-article,TNW | 4TU-HTM
9473,16698,hybrid,True,True,2020,journal-article,TNW
9474,16699,hybrid,True,True,2020,journal-article,TNW
9475,16700,hybrid,True,True,2020,journal-article,ET
9476,16701,green,True,True,2020,journal-article,TNW
9477,16702,green,True,True,2020,journal-article,TNW
9478,16703,hybrid,True,True,2020,journal-article,TNW
9479,16734,hybrid,True,True,2020,journal-article,TNW
9480,16204,hybrid,True,True,2020,journal-article,TNW
9481,16205,closed,False,True,2020,journal-article,TNW
9482,16741,closed,False,True,2020,journal-article,TNW
9483,16753,gold,True,True,2020,journal-article,TNW
9484,16228,hybrid,True,True,2020,journal-article,TNW
9485,16237,hybrid,True,True,2020,journal-article,EEMCS
9486,16238,hybrid,True,True,2020,journal-article,TNW
9487,16240,green,True,True,2020,journal-article,TNW
9488,16241,green,True,True,2020,journal-article,BMS
9489,16252,hybrid,True,True,2020,journal-article,TNW | BMS
9490,16253,green,True,True,2020,journal-article,
9491,16262,hybrid,True,True,2020,journal-article,TNW
9492,16265,green,True,True,2020,journal-article,TNW
9493,16316,hybrid,True,True,2020,journal-article,TNW
9494,16325,green,True,True,2020,journal-article,TNW
9495,16342,hybrid,True,True,2020,journal-article,TNW
9496,16356,hybrid,True,True,2020,journal-article,TNW | EB
9497,16357,green,True,True,2020,journal-article,TNW
9498,16358,green,True,True,2020,journal-article,TNW
9499,16359,hybrid,True,True,2020,journal-article,TNW | EEMCS
9500,16360,green,True,True,2020,journal-article,
9501,16416,hybrid,True,True,2020,journal-article,TNW
9502,16419,hybrid,True,True,2020,journal-article,TNW | ITC
9503,16420,hybrid,True,True,2020,journal-article,TNW
9504,16421,green,True,True,2020,journal-article,TNW | ITC
9505,16422,green,True,True,2020,journal-article,TNW | ET
9506,16423,green,True,True,2020,journal-article,TNW
9507,16443,hybrid,True,True,2020,journal-article,TNW | EEMCS
9508,16444,green,True,True,2020,journal-article,TNW
9509,16445,green,True,True,2020,journal-article,TNW
9510,16446,green,True,True,2020,journal-article,TNW | Faculty of Science and Technology
9511,16447,hybrid,True,True,2020,journal-article,TNW | BMS
9512,16448,green,True,True,2020,journal-article,TNW
9513,16449,closed,False,True,2020,journal-article,
9514,16450,hybrid,True,True,2020,journal-article,TNW
9515,16451,hybrid,True,True,2020,journal-article,ET
9516,16452,hybrid,True,True,2020,journal-article,TNW
9517,16453,hybrid,True,True,2020,journal-article,TNW | EEMCS | BMS
9518,16538,green,True,True,2020,journal-article,
9519,16539,hybrid,True,True,2020,journal-article,TNW
9520,16540,hybrid,True,True,2020,journal-article,TNW
9521,16541,hybrid,True,True,2020,journal-article,TNW
9522,16807,hybrid,True,True,2020,journal-article,TNW
9523,16809,gold,True,True,2020,journal-article,
9524,16830,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9525,16834,hybrid,True,True,2020,journal-article,TNW | ET
9526,16835,hybrid,True,True,2020,journal-article,TNW
9527,16836,hybrid,True,True,2020,journal-article,TNW | ET
9528,16993,green,True,True,2020,journal-article,
9529,16994,hybrid,True,True,2020,journal-article,TNW
9530,17207,gold,True,True,2020,journal-article,ET
9531,17208,gold,True,True,2020,journal-article,
9532,17210,hybrid,True,True,2020,journal-article,ITC
9533,17211,hybrid,True,True,2020,journal-article,ITC
9534,17212,hybrid,True,True,2020,journal-article,ITC
9535,17214,hybrid,True,True,2020,journal-article,ET
9536,17215,hybrid,True,True,2020,journal-article,ET
9537,17216,green,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9538,17219,hybrid,True,True,2020,journal-article,ITC
9539,17220,gold,True,False,2020,journal-article,
9540,17222,gold,True,True,2020,journal-article,
9541,17223,bronze,True,True,2020,journal-article,ITC
9542,17228,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9543,17385,gold,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9544,17386,gold,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9545,17392,hybrid,True,True,2020,journal-article,TNW
9546,17397,hybrid,True,True,2020,journal-article,TNW
9547,17399,hybrid,True,True,2020,journal-article,TNW | OOCCT
9548,17400,hybrid,True,True,2020,journal-article,BMS
9549,17402,green,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9550,17412,gold,True,True,2020,journal-article,TNW | EEMCS
9551,17413,gold,True,True,2020,journal-article,TNW
9552,17414,gold,True,True,2020,journal-article,TNW
9553,17415,gold,True,True,2020,journal-article,
9554,17416,gold,True,True,2020,journal-article,TNW
9555,17417,gold,True,True,2020,journal-article,
9556,17444,bronze,True,True,2020,journal-article,ITC
9557,17445,gold,True,True,2020,journal-article,BMS
9558,17448,gold,True,True,2020,journal-article,
9559,17451,gold,True,True,2020,journal-article,TNW | BMS | LISA | 4TU-HTM
9560,17452,gold,True,True,2020,journal-article,TNW
9561,17457,green,True,True,2020,journal-article,
9562,17460,green,True,True,2020,journal-article,ET
9563,17461,green,True,True,2020,journal-article,ET
9564,17492,green,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9565,17493,bronze,True,True,2020,journal-article,
9566,17496,green,True,True,2020,journal-article,TNW
9567,17505,green,True,True,2020,journal-article,
9568,17506,green,True,True,2020,journal-article,EEMCS
9569,17507,closed,False,True,2020,journal-article,TNW
9570,17512,green,True,True,2020,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9571,17520,bronze,True,True,2020,journal-article,4TU | ITC
9572,17522,gold,True,True,2020,journal-article,TNW | EEMCS | ITC
9573,17579,gold,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9574,17580,gold,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9575,17581,gold,True,True,2020,journal-article,EEMCS
9576,17582,gold,True,True,2020,journal-article,ET
9577,17583,gold,True,True,2020,journal-article,TNW | 4TU-HTM
9578,17584,gold,True,False,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9579,17585,gold,True,True,2020,journal-article,TNW
9580,17586,gold,True,True,2020,journal-article,ET
9581,17587,gold,True,True,2020,journal-article,TNW | SBD | ITC | 4TU-HTM
9582,17588,gold,True,True,2020,journal-article,ET
9583,17589,gold,True,True,2020,journal-article,ET
9584,17590,gold,True,True,2020,journal-article,
9585,17591,gold,True,True,2020,journal-article,TNW
9586,17592,gold,True,True,2020,journal-article,
9587,17593,gold,True,False,2020,journal-article,BMS
9588,17594,gold,True,True,2020,journal-article,ITC
9589,17595,gold,True,True,2020,journal-article,ET
9590,17596,gold,True,True,2020,journal-article,EB | ITC
9591,17597,gold,True,True,2020,journal-article,ET
9592,17598,gold,True,True,2020,journal-article,EEMCS
9593,17649,gold,True,True,2020,journal-article,TNW | CFM
9594,39259,green,True,True,2020,journal-article,ITC
9595,17653,green,True,True,2020,journal-article,
9596,17664,green,True,True,2020,journal-article,TNW
9597,17666,green,True,True,2020,journal-article,TNW | EEMCS | OOCCT | 4TU-AMI
9598,17668,green,True,True,2020,journal-article,
9599,17674,green,True,True,2020,journal-article,ITC
9600,18233,hybrid,True,True,2020,journal-article,TNW
9601,18234,hybrid,True,True,2020,journal-article,EEMCS
9602,18236,hybrid,True,True,2020,journal-article,
9603,18239,hybrid,True,True,2020,journal-article,TNW | 4TU-HTM
9604,18242,closed,False,True,2020,journal-article,TNW
9605,18244,hybrid,True,True,2020,journal-article,TNW
9606,18251,green,True,True,2020,journal-article,TNW | OOCCT
9607,18252,hybrid,True,True,2020,journal-article,TNW
9608,18255,hybrid,True,True,2020,journal-article,TNW
9609,18259,gold,True,True,2020,journal-article,
9610,18261,gold,True,True,2020,journal-article,TNW
9611,18268,green,True,True,2020,journal-article,TNW
9612,18270,hybrid,True,True,2020,journal-article,TNW | MS3 | ET
9613,18271,hybrid,True,True,2020,journal-article,TNW
9614,18272,green,True,True,2020,journal-article,TNW
9615,18275,hybrid,True,True,2020,journal-article,TNW | 4TU-HTM
9616,18276,closed,False,True,2020,journal-article,
9617,18277,hybrid,True,True,2020,journal-article,TNW
9618,18278,hybrid,True,True,2020,journal-article,TNW
9619,18279,closed,False,True,2020,journal-article,TNW
9620,18285,hybrid,True,True,2020,journal-article,TNW | ET
9621,18286,hybrid,True,True,2020,journal-article,TNW
9622,18287,hybrid,True,True,2020,journal-article,EEMCS
9623,18288,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9624,18289,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9625,18290,green,True,True,2020,journal-article,TNW
9626,18292,hybrid,True,True,2020,journal-article,TNW | EEMCS
9627,18293,green,True,True,2020,journal-article,EEMCS
9628,18295,closed,False,False,2020,journal-article,
9629,18296,green,True,True,2020,journal-article,
9630,18297,closed,False,True,2020,journal-article,TNW
9631,18298,hybrid,True,True,2020,journal-article,TNW
9632,18299,closed,False,False,2020,journal-article,
9633,18300,hybrid,True,True,2020,journal-article,TNW
9634,18301,gold,True,True,2020,journal-article,TNW | ITC
9635,18302,gold,True,True,2020,journal-article,TNW
9636,18303,gold,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9637,18304,gold,True,True,2020,journal-article,TNW | 4TU-HTM
9638,18306,gold,True,True,2020,journal-article,TNW | EEMCS
9639,18307,gold,True,True,2020,journal-article,TNW
9640,18308,hybrid,True,True,2020,journal-article,TNW
9641,18309,hybrid,True,True,2020,journal-article,ET
9642,18310,hybrid,True,True,2020,journal-article,TNW
9643,18311,hybrid,True,True,2020,journal-article,TNW
9644,18313,green,True,True,2020,journal-article,TNW
9645,18314,green,True,True,2020,journal-article,TNW
9646,18316,hybrid,True,True,2020,journal-article,ET
9647,18317,green,True,True,2020,journal-article,TNW
9648,18318,green,True,True,2020,journal-article,TNW
9649,18325,green,True,True,2020,journal-article,
9650,18326,hybrid,True,True,2020,journal-article,TNW
9651,18328,hybrid,True,True,2020,journal-article,TNW
9652,18462,gold,True,True,2020,journal-article,ET
9653,18494,green,True,True,2020,journal-article,ET
9654,18576,gold,True,False,2020,journal-article,ET | BMS
9655,18594,hybrid,True,True,2020,journal-article,TNW | Faculty of Science and Technology
9656,18595,gold,True,True,2020,journal-article,EEMCS
9657,18608,gold,True,True,2020,journal-article,TNW
9658,18700,closed,False,True,2020,journal-article,BMS
9659,18758,green,True,True,2020,journal-article,ET
9660,18760,green,True,True,2020,journal-article,ITC
9661,18765,closed,False,True,2020,journal-article,SBD | ET
9662,18810,closed,False,True,2020,journal-article,ET
9663,19259,green,True,True,2020,journal-article,
9664,19264,green,True,True,2020,journal-article,
9665,19265,green,True,True,2020,journal-article,TNW
9666,19266,green,True,True,2020,journal-article,
9667,19267,hybrid,True,True,2020,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9668,19268,green,True,True,2020,journal-article,TNW
9669,19269,green,True,True,2020,journal-article,ET
9670,19270,green,True,True,2020,journal-article,TNW
9671,19271,green,True,True,2020,journal-article,ET
9672,19273,gold,True,True,2020,journal-article,TNW
9673,19274,hybrid,True,True,2020,journal-article,TNW | EEMCS | BMS
9674,19278,green,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS
9675,19279,closed,False,False,2020,journal-article,
9676,19280,green,True,True,2020,journal-article,TNW
9677,19281,green,True,True,2020,journal-article,ET
9678,19282,green,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9679,19283,gold,True,True,2020,journal-article,TNW | EEMCS | ET
9680,19284,green,True,True,2020,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9681,19285,green,True,True,2020,journal-article,TNW
9682,19286,hybrid,True,True,2020,journal-article,TNW | 4TU-HTM | BMS
9683,19287,gold,True,True,2020,journal-article,TNW
9684,19288,hybrid,True,True,2020,journal-article,EEMCS
9685,19290,green,True,True,2020,journal-article,TNW | BMS | 4TU-HTM
9686,19291,hybrid,True,True,2020,journal-article,TNW | 4TU
9687,19292,green,True,True,2020,journal-article,ET
9688,19294,gold,True,True,2020,journal-article,TNW
9689,19295,gold,True,True,2020,journal-article,TNW
9690,19414,bronze,True,True,2020,journal-article,TNW
9691,19415,bronze,True,True,2020,journal-article,TNW | ITC
9692,19416,bronze,True,True,2020,journal-article,TNW | Faculty of Science and Technology | EEMCS | BMS
9693,19417,hybrid,True,True,2020,journal-article,
9694,19418,green,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9695,19419,hybrid,True,True,2020,journal-article,TNW
9696,19440,hybrid,True,True,2020,journal-article,TNW
9697,19446,closed,False,True,2020,journal-article,
9698,19454,green,True,True,2020,journal-article,ITC
9699,19459,hybrid,True,True,2020,journal-article,
9700,19506,green,True,True,2020,journal-article,BMS
9701,19523,hybrid,True,True,2020,journal-article,BMS
9702,19525,hybrid,True,True,2020,journal-article,BMS
9703,19526,hybrid,True,True,2020,journal-article,BMS
9704,39263,green,True,False,2020,journal-article,
9705,19549,hybrid,True,True,2020,journal-article,BMS
9706,19587,green,True,True,2020,journal-article,ITC
9707,19588,closed,False,True,2020,journal-article,ITC
9708,19602,hybrid,True,True,2020,journal-article,ET
9709,19628,hybrid,True,True,2020,journal-article,ET
9710,19640,hybrid,True,True,2020,journal-article,ET
9711,19683,green,True,True,2020,journal-article,BMS
9712,19717,hybrid,True,True,2020,journal-article,
9713,19722,closed,False,False,2020,journal-article,
9714,19744,green,True,True,2020,journal-article,BMS
9715,19745,hybrid,True,True,2020,journal-article,ET
9716,19746,hybrid,True,True,2020,journal-article,TELT | 4TU-CME | SP | ET | 4TU - CEE | TNW
9717,19766,hybrid,True,True,2020,journal-article,BMS
9718,19767,green,True,True,2020,journal-article,BMS
9719,19768,hybrid,True,True,2020,journal-article,BMS
9720,19771,hybrid,True,True,2020,journal-article,BMS
9721,19773,green,True,True,2020,journal-article,
9722,19782,green,True,True,2020,journal-article,ET
9723,19797,green,True,True,2020,journal-article,ITC
9724,19831,hybrid,True,True,2020,journal-article,BMS | ET
9725,19839,hybrid,True,True,2020,journal-article,BMS
9726,19860,hybrid,True,True,2020,journal-article,BMS
9727,19865,hybrid,True,True,2020,journal-article,ET
9728,19901,hybrid,True,True,2020,journal-article,4TU-ETHICS | BMS
9729,19903,hybrid,True,True,2020,journal-article,
9730,19904,hybrid,True,True,2020,journal-article,TNW
9731,19905,green,True,True,2020,journal-article,ET
9732,19906,hybrid,True,True,2020,journal-article,
9733,19919,hybrid,True,True,2020,journal-article,BMS
9734,19949,hybrid,True,True,2020,journal-article,BMS
9735,19958,hybrid,True,True,2020,journal-article,ET
9736,19988,green,True,True,2020,journal-article,BMS
9737,19991,gold,True,True,2020,journal-article,ITC
9738,20002,green,True,True,2020,journal-article,ITC
9739,20027,hybrid,True,True,2020,journal-article,ET
9740,20028,hybrid,True,True,2020,journal-article,ET
9741,20064,green,True,True,2020,journal-article,
9742,20068,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | BMS"
9743,20083,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9744,20104,closed,False,True,2020,journal-article,BMS
9745,20126,green,True,True,2020,journal-article,UCT
9746,20140,closed,False,True,2020,journal-article,
9747,20161,hybrid,True,True,2020,journal-article,ET
9748,20172,hybrid,True,True,2020,journal-article,BMS
9749,20222,hybrid,True,True,2020,journal-article,BMS
9750,20242,hybrid,True,True,2020,journal-article,BMS
9751,20243,hybrid,True,True,2020,journal-article,ITC
9752,20269,hybrid,True,True,2020,journal-article,ITC
9753,20270,bronze,True,True,2020,journal-article,ITC
9754,20271,green,True,True,2020,journal-article,EEMCS | ITC
9755,20285,green,True,True,2020,journal-article,BMS
9756,20335,hybrid,True,True,2020,journal-article,
9757,20342,hybrid,True,True,2020,journal-article,BMS
9758,20375,hybrid,True,True,2020,journal-article,BMS
9759,20379,green,True,True,2020,journal-article,BMS
9760,20380,green,True,True,2020,journal-article,BMS
9761,20381,hybrid,True,True,2020,journal-article,BMS
9762,20403,hybrid,True,True,2020,journal-article,EEMCS | BMS
9763,20407,green,True,True,2020,journal-article,
9764,20416,hybrid,True,True,2020,journal-article,BMS
9765,20435,closed,False,True,2020,journal-article,BMS
9766,20456,hybrid,True,True,2020,journal-article,ITC
9767,20471,hybrid,True,True,2020,journal-article,ET
9768,20472,hybrid,True,True,2020,journal-article,ITC
9769,20476,hybrid,True,True,2020,journal-article,ITC
9770,20478,hybrid,True,True,2020,journal-article,BMS
9771,20484,hybrid,True,True,2020,journal-article,BMS
9772,20510,green,True,True,2020,journal-article,BMS
9773,20522,green,True,True,2020,journal-article,BMS
9774,20523,closed,False,True,2020,journal-article,BMS
9775,20532,gold,True,True,2020,journal-article,ITC
9776,20533,gold,True,True,2020,journal-article,ITC
9777,20534,gold,True,True,2020,journal-article,ITC
9778,20536,green,True,True,2020,journal-article,BMS
9779,20543,gold,True,True,2020,journal-article,TNW
9780,20555,green,True,True,2020,journal-article,
9781,20556,green,True,True,2020,journal-article,BMS
9782,20564,hybrid,True,True,2020,journal-article,ITC
9783,20571,hybrid,True,True,2020,journal-article,
9784,20611,hybrid,True,True,2020,journal-article,ITC
9785,20618,closed,False,False,2020,journal-article,
9786,20619,hybrid,True,True,2020,journal-article,ITC
9787,20625,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | BMS"
9788,20633,hybrid,True,True,2020,journal-article,
9789,20634,hybrid,True,True,2020,journal-article,BMS
9790,20648,hybrid,True,True,2020,journal-article,ITC
9791,20649,hybrid,True,True,2020,journal-article,BMS
9792,20650,closed,False,False,2020,journal-article,
9793,20654,gold,True,True,2020,journal-article,
9794,20666,closed,False,True,2020,journal-article,
9795,20674,gold,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | BMS"
9796,20675,gold,True,True,2020,journal-article,BMS
9797,20684,gold,True,True,2020,journal-article,TNW
9798,20690,hybrid,True,True,2020,journal-article,
9799,20695,gold,True,True,2020,journal-article,ET
9800,20712,hybrid,True,True,2020,journal-article,BMS
9801,20713,hybrid,True,True,2020,journal-article,BMS
9802,20714,hybrid,True,True,2020,journal-article,BMS
9803,20723,hybrid,True,True,2020,journal-article,BMS
9804,20729,hybrid,True,True,2020,journal-article,BMS
9805,20753,hybrid,True,True,2020,journal-article,ET
9806,20767,hybrid,True,True,2020,journal-article,BMS
9807,20775,hybrid,True,True,2020,journal-article,
9808,20786,gold,True,True,2020,journal-article,CES | ET
9809,20793,bronze,True,True,2020,journal-article,ITC
9810,20799,gold,True,True,2020,journal-article,TNW
9811,20800,hybrid,True,True,2020,journal-article,BMS
9812,20811,hybrid,True,True,2020,journal-article,BMS
9813,20817,gold,True,True,2020,journal-article,ITC
9814,20974,hybrid,True,True,2020,journal-article,TNW
9815,20976,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9816,20977,hybrid,True,True,2020,journal-article,TNW
9817,20978,hybrid,True,True,2020,journal-article,TNW
9818,20979,green,True,True,2020,journal-article,
9819,20987,hybrid,True,True,2020,journal-article,TNW
9820,20996,hybrid,True,False,2020,journal-article,
9821,21001,hybrid,True,True,2020,journal-article,TNW | BMS
9822,21009,green,True,True,2020,journal-article,TNW | EEMCS
9823,21048,green,True,True,2020,journal-article,TNW | EEMCS
9824,21049,hybrid,True,True,2020,journal-article,TNW | BMS
9825,21050,green,True,True,2020,journal-article,TNW
9826,21051,green,True,True,2020,journal-article,TNW
9827,21052,hybrid,True,True,2020,journal-article,TNW | ET
9828,21053,hybrid,True,True,2020,journal-article,TNW
9829,21054,hybrid,True,True,2020,journal-article,TNW
9830,21055,closed,False,True,2020,journal-article,TNW | ET
9831,21112,gold,True,True,2020,journal-article,TNW
9832,21117,hybrid,True,True,2020,journal-article,TNW
9833,21121,hybrid,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9834,21155,gold,True,True,2020,journal-article,TNW
9835,21156,green,True,True,2020,journal-article,
9836,21157,green,True,True,2020,journal-article,
9837,21158,gold,True,True,2020,journal-article,TNW
9838,21159,gold,True,True,2020,journal-article,
9839,21160,gold,True,True,2020,journal-article,EEMCS
9840,21161,gold,True,True,2020,journal-article,ET
9841,21162,gold,True,True,2020,journal-article,ET
9842,21163,gold,True,True,2020,journal-article,TNW
9843,21164,gold,True,True,2020,journal-article,TNW
9844,21222,green,True,True,2020,journal-article,ET
9845,21235,gold,True,True,2020,journal-article,TNW | ITC
9846,21236,gold,True,True,2020,journal-article,
9847,21237,gold,True,True,2020,journal-article,ET
9848,21238,gold,True,True,2020,journal-article,
9849,21239,gold,True,True,2020,journal-article,
9850,21240,gold,True,True,2020,journal-article,EEMCS | ITC
9851,21241,gold,True,True,2020,journal-article,TNW | ITC
9852,21251,closed,False,True,2020,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
9853,21252,closed,False,False,2020,journal-article,
9854,21271,gold,True,False,2020,journal-article,
9855,21272,gold,True,True,2020,journal-article,
9856,21273,gold,True,True,2020,journal-article,
9857,38748,gold,True,True,2020,journal-article,TNW
9858,21316,gold,True,True,2020,journal-article,TNW | ET
9859,21318,gold,True,True,2020,journal-article,ET
9860,21319,gold,True,True,2020,journal-article,ET
9861,21333,green,True,True,2020,journal-article,EEMCS
9862,21334,hybrid,True,True,2020,journal-article,TNW | EEMCS
9863,21344,green,True,True,2020,journal-article,TNW
9864,21348,hybrid,True,True,2020,journal-article,TNW | EEMCS
9865,21358,hybrid,True,True,2020,journal-article,TNW | EEMCS
9866,21365,gold,True,True,2020,journal-article,TNW | Faculty of Science and Technology
9867,21369,gold,True,True,2020,journal-article,TNW
9868,21401,bronze,True,True,2020,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET"
9869,21412,green,True,True,2020,journal-article,TNW
9870,21516,green,True,True,2020,journal-article,
9871,21532,hybrid,True,True,2020,journal-article,
9872,21536,hybrid,True,True,2020,journal-article,EEMCS
9873,21545,closed,False,False,2020,journal-article,
9874,21550,bronze,True,True,2020,journal-article,BMS
9875,21551,green,True,True,2020,journal-article,BMS
9876,21552,closed,False,False,2020,journal-article,BMS
9877,21553,green,True,True,2020,journal-article,BMS
9878,21554,green,True,False,2020,journal-article,TNW | ET
9879,21555,hybrid,True,False,2020,journal-article,TNW
9880,21571,green,True,True,2020,journal-article,BMS
9881,21586,hybrid,True,True,2020,journal-article,BMS
