pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
276906808,2021-11-16,2021-11-16,,Semantic Description of Explainable Machine Learning Workflows for Improving Trust,"Bonino da Silva Santos, Luiz Olavo | Bukhsh, Faiza Allah | Ferreira Pires, Luis | Rebelo Moreira, João Luiz","Bonino da Silva Santos, Luiz Olavo | Bukhsh, Faiza | Nakagawa, Patricia Inoue | Pires, Luís Ferreira | Rebelo Moreira, João Luiz","Datamanagement & Biometrics | Digital Society Institute | Semantics, Cybersecurity & Services",https://doi.org/10.3390/app112210804,,,,1527.5,2022-02-24 10:44:43.726,Nakagawa-2021-Semantic-description-of-explainable,,10804,Article,2021,Open,Semantic web technologies | Machine Learning (ML) | XAI | Ontology,2024-01-07 04:05:03.823,ORCID,,Applied Sciences,1454-5101,3018815 | 3074846 | 3109889 | 3112707,,True,Politechnica University of Bucharest,,,,
266448692,2021-10-06,2021-10-06,,Implementation of Unobtrusive Sensing Systems for Older Adult Care: Scoping Review,"Braakman - Jansen, Louise Marie Antoinette | Klein Brinke, Jeroen | Sharma, Nikita | van Gemert - Pijnen, Julia Elisabeth Wilhelmina Cornelia","Jansen, Louise | Klein Brinke, Jeroen | Sharma, Nikita | van Gemert-Pijnen, Lisette J.E.W.C.","Digital Society Institute | Pervasive Systems | Psychology, Health & Technology | TechMed Centre",https://doi.org/10.2196/27862,,,,1372.56,2021-10-06 16:34:47.805,Article,,e27862,Article,2021,Open,,2024-02-11 02:38:50.857,,,JMIR Aging,2561-7605,3034395 | 3063877 | 74739015 | 124089841,,True,JMIR Publications,,,,
283694198,2021-08-07,2021-12-01,2021-08-07,Counting sea lions and elephants from aerial photography using deep learning with density maps,"Kamilaris, Andreas | Kamminga, Jacob Wilhelm","Kamilaris, Andreas | Kamminga, Jacob | Karatsiolis, Savvas | Padubidri, Chirag",Pervasive Systems,https://doi.org/10.1186/s40317-021-00247-x,http://www.scopus.com/inward/record.url?scp=85112639293&partnerID=8YFLogxK,10,1-10,1334.5,2022-07-27 14:55:49.031,s40317-021-00247-x,,27,Article,2021,Open,Steller sea-lions | Aerial photography | Animal counting | Elephant | Deep learning,2024-02-17 01:20:03.227,Scopus,,Animal Biotelemetry,,3071972 | 25806777,,True,BioMed Central,,,,
284932248,2022-08-03,2022-08-03,,The contribution of different face parts to deep face recognition,"Lestriandoko, Nova Hadi  | Spreeuwers, Lieuwe Jan | Veldhuis, Raymond","Lestriandoko, Nova Hadi | Spreeuwers, Luuk | Veldhuis, Raymond",Datamanagement & Biometrics,https://doi.org/10.3389/fcomp.2022.958629,http://www.scopus.com/inward/record.url?scp=85136221140&partnerID=8YFLogxK,16,1-16,1315.35,2022-09-02 13:02:15.986,fcomp-04-958629,,958629,Article,2022,Open,average face | face morphing | deep face recognition | face texture | face component contribution | face geometry | face exploitation,2024-01-05 18:49:38.407,Scopus,,Frontiers in Computer Science,2624-9898,3014522 | 3027512 | 3124471,,True,Frontiers Research Foundation,,,,
278072265,2022-02-09,2022-02-09,,Spatial Determinants of Real Estate Appraisals in The Netherlands,"Folmer, Erwin Johan Albert | van Sinderen, Marten J.","Folmer, Erwin | Guliker, Evert | van Sinderen, Marten","Digital Society Institute | Industrial Engineering & Business Information Systems | Semantics, Cybersecurity & Services",https://doi.org/10.3390/ijgi11020125,http://www.scopus.com/inward/record.url?scp=85124514854&partnerID=8YFLogxK,,,1309.29,2022-03-31 11:16:50.955,Guliker-2022-Spatial-determinants-of-real-estate,,125,Article,2022,Open,Extreme gradient boosting | Geographically weighted regression | Housing market | Housing price | Netherlands | Hedonic model | Real estate appraisals | Real estate values modelling,2024-01-07 05:16:14.882,Scopus,,ISPRS international journal of geo-information,2220-9964,3080930 | 3092243,,True,MDPI,,,,
295067050,2023-06-21,2023-06-21,,Visualizing landmark based face morphing traces on digital images,"Batskos, Ilias | Spreeuwers, Lieuwe Jan | Veldhuis, Raymond","Batskos, Ilias | Spreeuwers, Luuk | Veldhuis, Raymond",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.3389/fcomp.2023.981933,http://www.scopus.com/inward/record.url?scp=85164532069&partnerID=8YFLogxK,,,1253.19,2023-01-26 16:06:08.537,fcomp-05-981933,,981933,Article,2023,Open,identity | forensics | morphing | detection | visualization,2024-01-02 22:09:29.632,Scopus,,Frontiers in Computer Science,2624-9898,3027512 | 3124471 | 88069378,,True,Frontiers Research Foundation,,,,
327528730,2023-08-02,2023-12-01,2023-08-02,A novel metric to measure spatio-temporal proximity,"Baratchi, Mitra  | Nasri, Maedeh | Rieffe, Catharina Johanna | Tsou, Yung-Ting","Baratchi, Mitra | Giest, Sarah | Koutamanis, Alexander | Nasri, Maedeh | Rieffe, Carolien | Tsou, Yung Ting",Human Media Interaction,https://doi.org/10.1007/s41109-023-00571-6,,,,1223.92,2023-11-13 16:20:40.069,Article,,50,Article,2023,Open,Wearables | Social network | Spatio-temporal graph,2024-01-01 22:32:34.648,Scopus,,Applied Network Science,,3115083 | 220859505 | 266509953 | 283940758,,True,Springer,,,,
296320135,2023-01-30,2023-02-01,2023-01-30,Analysis of Lightweight Cryptographic Algorithms on IoT Hardware Platform,"Elhajj, Mohammed","El-hajj, Mohammed | Fadlallah, Ahmad | Mousawi, Hussien","Semantics, Cybersecurity & Services",https://doi.org/10.3390/fi15020054,,,,1122.16,2023-02-08 10:46:55.568,Article,,54,Article,2023,Open,IoT | constrained devices | Raspberry Pi | LWC | Arduino | lightweight cryptography,2024-01-05 08:53:35.542,,,Future Internet,,267681187,,True,MDPI,,,,
276914082,2022-03-10,2022-03-10,,The Relative Contribution of Five Key Perceptual Cues and their Interaction to the Sense of Embodiment,"Falcone, Sara | Heylen, Dirk K.J. | van Erp, Johannes Bernardus Fransiscus","Brouwer, Anne-Marie | Cocu, Ioana | Falcone, Sara | Gijsbertse, Kaj | Heylen, Dirk K.J. | van Erp, Jan B.F.",Digital Society Institute | Human Media Interaction,https://doi.org/10.1037/tmb0000068,,,,1052.91,2022-02-24 15:04:48.378,Article,,,Article,2022,Open,,2024-01-21 23:28:34.5,,,"Technology, Mind, and Behavior",2689-0208,3037534 | 3129396 | 136835531,,True,American Psychological Association,,,,
251867927,2021-03-11,2021-03-11,,"Objective Quantification of In-Hospital Patient Mobilization after Cardiac Surgery Using Accelerometers: Selection, Use, and Analysis","Grandjean, Jan G. | Halfwerk, Frank Ruben | Klaassen, Randy | Veltink, Petrus H. | van Delden, Robertus Wilhelmus","Grandjean, Jan G. | Halfwerk, Frank R. | Klaassen, Randy | Van Haaren, Jeroen H. L. | Veltink, Peter H. | van Delden, Robby W.",Biomechanical Engineering | Biomedical Signals and Systems | Digital Society Institute | Human Media Interaction | TechMed Centre,https://doi.org/10.3390/s21061979,http://www.scopus.com/inward/record.url?scp=85102481552&partnerID=8YFLogxK,18,1-18,970.94,2021-03-16 13:36:53.838,Halfwerk-2021-Objective-quantification-of-in-hosp,,1979,Article,2021,Open,Biomedical signal processing | Activity classification | Early ambulation | Wearable technology | Patient monitoring | Thoracic surgery | K‐fold cross validation | LOO cross‐validation,2024-01-06 14:22:11.101,crossref,,Sensors (Switzerland),1424-8220,3047852 | 3055638 | 3060972 | 3068944 | 3075030,,True,MDPI,,,,
181964776,2020-03-17,2020-03-17,,Recognizing hotspots in Brief Eclectic Psychotherapy for PTSD by text and audio mining,"Truong, Khiet Phuong | Veldkamp, Bernard P. | Wiegersma, Sytske | van Hessen, Adrianus J.","Nijdam, Mirjam J. | Olff, Miranda | Truong, Khiet P. | Veldkamp, Bernard P. | Wiegersma, Sytske | van Hessen, Arjan J.","Human Media Interaction | Research Methodology, Measurement and Data Analysis",https://doi.org/10.1080/20008198.2020.1726672,http://www.scopus.com/inward/record.url?scp=85081889595&partnerID=8YFLogxK,,,929.89,2020-04-07 10:10:55.173,Article,,1726672,Article,2020,Open,Supervised classification | Hotspot | Brief eclectic psychotherapy | Text mining | Posttraumatic stress disorder | Cognitive behavioural therapy | Speech analysis,2024-01-22 14:18:36.126,Scopus,,European Journal of psychotraumatology,2000-8198,3032923 | 3111306 | 3125618 | 3129320,,True,Co-Action Publishing,,,,
276383489,2022-01-17,2022-01-17,,Detecting Fear of Heights Response to a Virtual Reality Environment Using Functional Near-Infrared Spectroscopy,"Poel, Mannes | Thammasan, Nattapong","Poel, Mannes | Thammasan, Nattapong | de With, Luciënne A.",Datamanagement & Biometrics | Digital Society Institute | Human Media Interaction,https://doi.org/10.3389/fcomp.2021.652550,http://www.scopus.com/inward/record.url?scp=85123773954&partnerID=8YFLogxK,,,875.56,2022-02-08 14:24:27.892,fcomp-03-652550,,652550,Article,2022,Open,virtual reality exposure therapy | brain–computer interface | classification | fNIRS | head-mounted display | UT-Gold-D | fear of heights,2024-01-07 03:28:46.376,Scopus,,Frontiers in Computer Science,,3137054 | 29081019,,True,Frontiers Research Foundation,,,,
287013255,2022-10-17,2022-10-17,,On Deductive Verification of&nbsp;an&nbsp;Industrial Concurrent Software Component with&nbsp;VerCors,"Huisman, Marieke | Monti, Raúl Enrique | Rubbens, Robert Benjamin","Huisman, Marieke | Monti, Raúl E. | Rubbens, Robert",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/978-3-031-19849-6_29,,18,517-534,816.15,2022-10-25 10:13:49.914,978-3-031-19849-6_29,,,Chapter,2022,Open,,2024-01-05 20:20:22.352,ORCID,"11th International Symposium on Leveraging Applications of Formal Methods, Verification and Validation, ISoLA 2022",,,3108271 | 117759869 | 196091364,,Not set,,,,,
264782752,2021-08-18,2021-08-18,,Clinical Relevance of Immersive Virtual Reality in the Assessment and Treatment of Addictive Disorders,"Heylen, Dirk K.J. | Klaassen, Randy | Langener, Simon | van Manen, Jeannette Gabrie͏̈lle | van der Nagel, Johanna Elisabeth Laetitia","DeFuentes-Merillas, Laura | Dijkstra, Boukje | Heitmann, Janika | Heylen, Dirk | Klaassen, Randy | Langener, Simon | Manen, Jeannette van | Markus, Wiebren | Schellekens, Arnt | VanDerNagel, Joanne",Digital Society Institute | Health Technology & Services Research | Human Media Interaction,https://doi.org/10.3390/jcm10163658,,,,396.51,2021-08-20 11:39:02.492,Langener-2021-Clinical,,3658,Article,2021,Open,UT-Gold-D,2024-01-06 19:40:26.236,ORCID,,Journal of Clinical Medicine,,3037534 | 3075030 | 3103724 | 27264981 | 102045588,,True,MDPI,,,,
356712782,,,,"From Metrics to Experiences: Investigating How Sport Data Shapes the Social Context, Self-Determination and Motivation of Athletes","Karahanoglu, Armagan | Postma, Doederus Boëtius Witsius | Reidsma, Dennis | van Delden, Robertus Wilhelmus","Karahanoglu, Armagan | Postma, Dees | Reidsma, Dennis | van Delden, Robby",Digital Society Institute | Human Media Interaction | Interaction Design | TechMed Centre,,,,,0.0,2024-03-05 12:01:56.767,,,,Article,2024,None,,2024-03-05 12:36:40.679,,,Interacting with computers,0953-5438,3047058 | 3055638 | 3074204 | 94495882,,False,Oxford University Press,,,,
356562209,2024-03-02,2024-03-02,,Developing and Deploying Federated Learning Models in Data Spaces: Smart Truck Parking Reference Use Case,"Firdausy, Danniar | Piest, Jean Paul Sebastian","Bastiaansen, Harry | Datema, Willem | Firdausy, Danniar | Piest, Jean Paul Sebastian","Digital Society Institute | Industrial Engineering & Business Information Systems | Semantics, Cybersecurity & Services",https://doi.org/10.1007/978-3-031-54712-6_3,,,39-59,0.0,2024-03-04 11:10:50.372,,,,Chapter,2024,Closed,NLA | Data Spaces | Federated Learning | Smart Truck Parking,2024-03-05 08:21:51.847,,"27th IEEE International Enterprise Distributed Object Computing Conference, EDOC 2023",,,53485183 | 252637149,Springer,Not set,,,,,
356096034,2024-02-25,,2024-02-25,A Psychological Need-Fulfillment Perspective for Designing Social Robots that Support Well-Being,"Janssen, Suzanne | Schadenberg, Bob Rinse","Janssen, Suzanne | Schadenberg, Bob Rinse",Communication Science | Digital Society Institute | Human Media Interaction,https://doi.org/10.1007/s12369-024-01102-8,,,,0.0,2024-03-01 16:38:14.977,s12369-024-01102-8,,,Article,2024,Open,well-being | UT-Hybrid-D | design framework | self-determination theory | Social Robotics,2024-03-05 08:28:28.726,,,International journal of social robotics,1875-4791,3078385 | 3123092,,False,Springer,,,,
356093891,2024-03-11,2024-03-11,,Are We in Flow? Measuring and Supporting Simultaneous Flow in Duos of Elderly Cyclists,"Boot, Mario | Geurs, Karst Teunis | Havinga, Paul J.M. | Postma, Doederus Boëtius Witsius","Boot, Mario | Geurs, Karst | Havinga, Paul | Kahnt, Laura | Postma, Dees | Ulak, Baran",Digital Society Institute | Human Media Interaction | Pervasive Systems | Transport Planning,,,,,0.0,2024-02-29 11:26:35.887,,,,Paper,2024,None,,2024-03-01 14:48:05.778,ORCID,"IEEE International Conference on Pervasive Computing and Communication, PerCom 2024",,,3014255 | 3038108 | 94495882 | 252055996,,Not set,,,,,
355911764,2023-11-08,2023-11-08,,On the Multiple Roles of Ontologies in Explainable AI,"Guizzardi, Giancarlo","Confalonieri, Roberto | Guizzardi, Giancarlo","Digital Society Institute | Semantics, Cybersecurity & Services",https://doi.org/10.48550/arXiv.2311.04778,,14,1,0.0,2024-02-29 16:03:38.138,2311.04778,,,Article,2023,Open,Explainable AI | Applied Ontologies | Intelligible explanations,2024-02-29 16:03:38.138,,,arXiv.org,,3122121,,Not set,Cornell University,,,,
355903545,2023-08-01,2023-08-01,,MeCaMInD Modifiers for Movement-Based Design,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | van Delden, Robertus Wilhelmus","Andersen, Rasmus Vestergaard | Delden, Robby van | Elbæk, Lars | Fernández, José María Font | Hansen, René Engelhardt | Hämäläinen, Perttu | Johnsson, Mats | Kaos, Maximus D. | Lekbo, Søren | Park, Solip | Postma, Dees | Rasmussen, Lærke Schjødt | Reidsma, Dennis | Segura, Elena Márquez | Tajadura-Jimenez, Ana | Vega-Cebrián, José Manuel | Vidal, Laia Turmo | Waern, Annika",Digital Society Institute | Human Media Interaction,https://doi.org/10.21996/GYKY-TP48,,,,0.0,2024-02-29 11:30:42.447,,,,Other contribution,2023,Closed,,2024-03-01 05:17:33.798,ORCID,,,,3047058 | 3055638 | 94495882,,Not set,,,,,
355756162,2024-02-21,2024-02-21,,Machine learning-enhanced mass flow measurements using a Coriolis mass flow sensor,"Alveringh, Dennis | Groenesteijn, Jarno | Lötters, Joost Conrad | Poel, Mannes | Sanders, Remco G.P. | Wiegerink, Remco J.","Alveringh, Dennis | Groenesteijn, Jarno | Lötters, Joost Conrad | Poel, Mannes | Sanders, Remco G.P. | Wiegerink, Remco J. | Zubavicius, Romas",Datamanagement & Biometrics | Digital Society Institute | Integrated Devices and Systems | MESA+ Institute,,,,65-68,0.0,2024-02-28 13:07:52.783,mfhs2024_ml_coriolis,,,Conference contribution,2024,Open,Mass flow | Machine learning | Microfluidics | Linear regression | Coriolis | Support vector regression | Sensors,2024-02-29 08:02:02.647,,"5th Conference on MicroFluidic Handling Systems, MFHS 2024",,,3083026 | 3093238 | 3113216 | 3127756 | 3133898 | 3137054,,Not set,,,,,
355740082,,,,Grand Challenges in SportsHCI,"Karahanoglu, Armagan | Reidsma, Dennis | van Delden, Robertus Wilhelmus","Bernhaupt, Regina | Bruno, Paulo  | Burr, Lisa Anneke | Daiber, Florian | Elbæk, Lars | Elvitigala, Don Samitha  | Harrison, Daniel | Hämäläinen, Perttu | Jones, Michael | Karahanoglu, Armagan | Lallemand, Carine | Matviienko, Andrii  | Montoya, Maria | Mueller, Florian 'Floyd' | Patinba, Rakesh  | Postma, Dees B.W. | Reidsma, Dennis | Ren, Xipei | Vidal, Laia Turmo | Zambetta, Fabio | van Delden, Robby | van Rheden, Vincent  | van den Hoven, Elisa",Digital Society Institute | Human Media Interaction | Interaction Design | TechMed Centre,https://doi.org/10.1145/3613904.3642050,,20,,0.0,2024-02-28 09:48:19.128,2024_GrandChallengesFin,,,Conference contribution,2024,Embargoed,grand challenges | Sports technology | physical activity,2024-03-05 09:50:55.129,,"Conference on Human Factors in Computing Systems, CHI 2024",,,3047058 | 3055638 | 3074204,,Not set,,,,,
355516302,2024-01-22,2024-01-22,,Fluid Viscosity and Density Determination With Machine Learning-Enhanced Coriolis Mass Flow Sensors,"Alveringh, Dennis | Groenesteijn, Jarno | Lötters, Joost Conrad | Poel, Mannes | Sanders, Remco G.P. | Wiegerink, Remco J.","Alveringh, Dennis | Groenesteijn, Jarno | Lötters, Joost Conrad | Poel, Mannes | Sanders, Remco G.P. | Wiegerink, Remco J. | Zubavicius, Romas",Datamanagement & Biometrics | Digital Society Institute | Integrated Devices and Systems | MESA+ Institute,https://doi.org/10.1109/MEMS58180.2024.10439597,,,82-85,0.0,2024-02-27 17:13:08.073,Fluid_Viscosity_and_Density_Determination_With_Machine_Learning-Enhanced_Coriolis_Mass_Flow_Sensors,,,Conference contribution,2024,Embargoed,Microfluidics | Mass flow sensors | Machine learning | Coriolis | Density | 2024 OA procedure | Viscosity | Estimation | Regression,2024-02-28 11:26:15.094,,"37th IEEE International Conference on Micro Electro Mechanical Systems, MEMS 2024",,,3083026 | 3093238 | 3113216 | 3127756 | 3133898 | 3137054,IEEE,Not set,,,,,
355507351,2024-01-01,,2024-01-01,Is it just a score? Understanding Training Load Management Practices Beyond Sports Tracking,"Coskun, Aykut | De Freitas Gouveia, Rúben Hugo | Karahanoglu, Armagan | Postma, Doederus Boëtius Witsius | Reenalda, Jasper | Reidsma, Dennis | Scheltinga, Bouke Leonard","Coskun, Aykut | De Freitas Gouveia, Rúben Hugo | Karahanoglu, Armagan | Postma, Doederus Boëtius Witsius | Reenalda, J. | Reidsma, Dennis | Scheltinga, Bouke L.",Biomedical Signals and Systems | Digital Society Institute | Human Media Interaction | Interaction Design | TechMed Centre,https://doi.org/10.1145/3613904.3642051,,,,0.0,2024-02-27 07:36:13.127,2024_Is it just a score,,,Conference contribution,2024,Open,human-data interaction | sports tracking | personal informatics | Training load management | SportsHCI,2024-03-01 06:19:39.869,,"Conference on Human Factors in Computing Systems, CHI 2024",,,3021665 | 3047058 | 3074204 | 94495882 | 136835001 | 172864360 | 316652273,ACM Press,Not set,,,,,
355501106,2024-02-08,2024-02-08,,Citizen science data on urban forageable plants: a case study in Brazil,"Ferreira Pires, Luis | Gavai, Anand | Miranda Soares, Filipi","Bouzembrak, Yamine | Carvalho, Maria Clara Peres de | Coradin, Lidio | Elias Gabriel, Hillary Dandara  | Garcia, Maria Carolina | Gavai, Anand | Ghilardi-Lopes, Natalia Pirani | Junqueira dos Santos, Bárbara | Koffler, Sheina | Maculan, Benildes Coura | Martins de Carvalho, Aline | Mendonça de França, Stephanie Gabriele | Montedo, Uiara Bandineli | Pignatari Drucker, Debora | Pires, Luís Ferreira | Reis de Almeida, Karoline | Santiago, Raquel | Saraiva, Antonio Mauro | Silva, Rubens Rangel | Soares, Filipi Miranda | da Silva Lima, Ana Carolina","Digital Society Institute | Industrial Engineering & Business Information Systems | Semantics, Cybersecurity & Services",https://doi.org/10.1093/gigascience/giae007,,,,0.0,2024-02-22 14:57:38.037,gigabyte107,,,Preprint,2024,Open,,2024-03-01 06:21:15.871,ORCID,,,,3109889 | 283505458 | 298306817,,Not set,,,,,
355496484,2023-09-07,2023-11-01,2023-09-07,"Legal powers, subjections, disabilities, and immunities: Ontological analysis and modeling patterns","Guizzardi, Giancarlo | Prince Sales, Tiago","Almeida, João Paulo A. | Griffo, Cristine | Guizzardi, Giancarlo | Lima, João A. O. | Sales, Tiago Prince","Digital Society Institute | Semantics, Cybersecurity & Services",https://doi.org/10.1016/J.DATAK.2023.102219,,18,,0.0,2024-02-27 08:10:00.089,1-s2.0-S0169023X23000794-main,,102219,Article,2023,Embargoed,UFO | Conceptual modeling | Immunity | UFO-L | Legal power | UT-Hybrid-D | 2024 OA procedure | Disability,2024-03-03 23:37:03.549,Bibtex,"42nd International Conference on Conceptual Modeling, ER 2023",Data & knowledge engineering,0169-023X,3122121 | 283842475,,False,Elsevier,,,,
355376273,2024-02-26,2024-02-26,,"WorldFAIR (D10.2) Agricultural Biodiversity Standards, Best Practices and Guidelines Recommendations","Miranda Soares, Filipi","Agostini, Kayna | Agudelo-Zapata, M. Camila | Alves, Denise Araujo | Bergamo, Pedro | Cardona-Duque, Juliana | Carvalheiro, Luísa Gigante | Cox-Foster, Diana | Devoto, Mariano | Drucker, Debora | Gonzalez-Vaquero, Rocio Ana | Hill, Elizabeth | Idárraga, Mileidy | Kasina, Muo | Marentes Herrera, Esteban | Marques, Bruno | Maues, Marcia Motta | Ollerton, Jeff | Parr, Cynthia | Poelen, Jorrit | Rech, André Rodrigo | Robinson, Drew | Rünzel, Max | Salim, José Augusto | Saraiva, António Mauro | Soares, Filipi Miranda | Taliga, Christine | Tinoco, Carla | Trekels, Maarten | Varassin, Isabela","Semantics, Cybersecurity & Services",https://doi.org/10.5281/ZENODO.10666593,,,,0.0,2024-02-26 19:37:44.401,WorldFAIR Deliverable D10-2_final,,,Report,2024,Open,,2024-02-29 14:12:38.722,ORCID,,,,283505458,,Not set,,,,,
355365744,2024-02-17,2024-02-17,,Complication Prediction after Esophagectomy with Machine Learning,"Geerdink, Jeroen Hendrik | Mikhal, Julia | Poel, Mannes | van de Beld, Jorn-Jan","Crull, David | Geerdink, Jeroen | Kouwenhoven, Ewout A. | Mikhal, Julia | Poel, Mannes | Veldhuis, Anouk | van de Beld, Jorn-Jan",Datamanagement & Biometrics | Digital Society Institute | Health Technology & Services Research,https://doi.org/10.3390/diagnostics14040439,,,,0.0,2024-02-26 15:03:41.509,diagnostics-14-00439,,439,Article,2024,Open,Multimodal Machine Learning | Esophageal cancer | Clinical Decision Support | Temporal modelling,2024-02-27 10:13:44.47,ORCID,,Diagnostics,2075-4418,3137054 | 21212159 | 276855894 | 346204653,,True,MDPI,,,,
355355200,2024-02-15,,2024-02-15,Formal Methods for Industrial Critical Systems,"Huisman, Marieke","Groote, Jan Friso | Huisman, Marieke",Digital Society Institute | Formal Methods and Tools,https://doi.org/10.1007/s10009-024-00744-3,,,,0.0,2024-02-26 11:05:39.576,s10009-024-00744-3,,,Article,2024,Open,UT-Hybrid-D,2024-03-04 09:01:51.25,ORCID,,International journal on software tools for technology transfer,1433-2779,3108271,,False,Springer,,,,
355017762,2022-09-19,2022-09-19,,Design-Space Exploration for Decision-Support Software,"Varbanescu, Ana-Lucia","Pavlin, Gregor | Penders, Ate | Sips, Henk | Varbanescu, Ana-Lucia",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1145/3551349.3559502,http://www.scopus.com/inward/record.url?scp=85146948923&partnerID=8YFLogxK,,,0.0,2024-02-23 11:35:55.108,,,134,Conference contribution,2022,Closed,Design blueprint | Design space exploration | NLA | Decision support systems | Influence graph | Design patterns | Software design,2024-02-23 11:37:17.341,Scopus,"37th IEEE/ACM International Conference on Automated Software Engineering, ASE 2022",,,274966869,Association for Computing Machinery,Not set,,,,,
355017543,2023-04-15,2023-04-15,,Systematically Exploring High-Performance Representations of Vector Fields Through Compile-Time Composition,"Varbanescu, Ana-Lucia","Krasznahorkay, Attila | Pimentel, Andy | Salzburger, Andreas | Swatman, Stephen Nicholas | Varbanescu, Ana-Lucia",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1145/3578244.3583723,http://www.scopus.com/inward/record.url?scp=85158101045&partnerID=8YFLogxK,12,55-66,0.0,2024-02-23 11:29:56.021,Article,,,Conference contribution,2023,Open,Meta-programming | CUDA | Benchmarking | Composition | Vector fields | High-performance computing,2024-02-23 11:30:24.571,Scopus,"14th Annual ACM/SPEC International Conference on Performance Engineering, ICPE 2023",,,274966869,Association for Computing Machinery,Not set,,,,,
355017417,2023-04-15,2023-04-15,,Graph-Optimizer,"Varbanescu, Ana-Lucia","Bartolini, Andrea | Varbanescu, Ana-Lucia",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1145/3578245.3585340,http://www.scopus.com/inward/record.url?scp=85158894372&partnerID=8YFLogxK,2,255-256,0.0,2024-02-23 11:26:31.839,Article,,,Conference contribution,2023,Open,Heterogeneous computing | Basic graph operations (bgos) | 2024 OA procedure | Model-based system co-design | Graph-optimizer | Graph massivizer,2024-02-23 11:27:39.332,Scopus,"14th Annual ACM/SPEC International Conference on Performance Engineering, ICPE 2023",,,274966869,Association for Computing Machinery,Not set,,,,,
355016980,2023-11-12,2023-11-12,,Performance Engineering for Graduate Students,"Varbanescu, Ana-Lucia","Pathania, Anuj | Swatman, Stephen Nicholas | Varbanescu, Ana-Lucia",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1145/3624062.3624102,http://www.scopus.com/inward/record.url?scp=85178089575&partnerID=8YFLogxK,9,357-365,0.0,2024-02-23 11:22:08.728,Article,,,Conference contribution,2023,Open,,2024-02-23 11:23:30.906,Scopus,"International Conference for High Performance Computing, Network, Storage, and Analysis, SC 2023",,,274966869,Association for Computing Machinery,Not set,,,,,
354890661,2023-09-05,,2023-09-05,The objective that freed me,"Trautmann, Heike","Aspar, Pelin | Grimme, Christian | Kerschke, Pascal | Schäpermeier, Lennart | Steinhoff, Vera | Trautmann, Heike",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1007/s11047-022-09919-w,,15,271–285,0.0,2024-02-22 21:05:08.839,Article,,,Article,2023,Open,Multiobjectivization | Continuous optimization | Local search | UT-Hybrid-D | Multimodal optimization,2024-03-01 05:29:15.219,Bibtex,,Natural Computing,1567-7818,253168129,,False,Springer,,,,
354890079,2024-02-15,2024-02-15,,Pflacco: Feature-Based Landscape Analysis of Continuous and Constrained Optimization Problems in Python,"Trautmann, Heike","Prager, Raphael Patrick | Trautmann, Heike",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1162/evco_a_00341,,,,0.0,2024-02-22 20:55:40.145,,,,Article,2024,Closed,NLA,2024-02-26 10:15:24.224,ORCID,,Evolutionary Computation,1063-6560,253168129,,False,MIT Press,,,,
354889907,2023-08-30,2023-08-30,,Neural Networks as Black-Box Benchmark Functions Optimized for Exploratory Landscape Features,"Trautmann, Heike","Bischl, Bernd | Dietrich, Konstantin | Kerschke, Pascal | Mersmann, Olaf | Prager, Raphael Patrick | Schneider, Lennart | Schäpermeier, Lennart | Trautmann, Heike",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1145/3594805.3607136,http://www.scopus.com/inward/record.url?scp=85174482649&partnerID=8YFLogxK,11,129-139,0.0,2024-02-22 20:55:24.12,Article,,,Conference contribution,2023,Open,Neural networks | Benchmarking | 2024 OA procedure | Exploratory landscape analysis | Black-box continuous optimization | Instance generator,2024-03-03 00:01:00.325,ORCID,"17th ACM/SIGEVO Conference on Foundations of Genetic Algorithms, FOGA 2023",,,253168129,Association for Computing Machinery,Not set,,,,,
354889512,2021-12-01,2021-12-01,,Peeking beyond peaks,"Trautmann, Heike","Aspar, Pelin | Deutz, André H. | Emmerich, Michael | Grimme, Christian | Kerschke, Pascal | Preuss, Mike | Trautmann, Heike | Wang, Hao",Datamanagement & Biometrics | Digital Society Institute,https://doi.org/10.1016/j.cor.2021.105489,http://www.scopus.com/inward/record.url?scp=85112613161&partnerID=8YFLogxK,,,0.0,2024-02-22 20:53:05.839,Article,,105489,Article,2021,Open,Algorithms | Benchmarking | UT-Hybrid-D | 2024 OA procedure | Multimodal optimization | Theory | Multi-objective continuous optimization | Landscape analysis | Visualization,2024-02-26 11:19:50.68,ORCID,,Computers & operations research,0305-0548,253168129,,False,Elsevier,,,,
